id,hash,case_id,network,block,timestamp,from_address,to_address,amount,token,value_inr,kind,hop,inferred
0xe38f11009aecc03116f4efe3266077585f0a902b8628bf7f70921742eaf81cbb,0xe38f11009aecc03116f4efe3266077585f0a902b8628bf7f70921742eaf81cbb,RAAZ-26-1030,POLYGON,76502530,2026-09-11T17:51:00+05:30,0xd093d20c2c3ada755764545e665a1dcad38404a6,0x0caef3bb5f535e4ec67435add2a50df964934904,13582.58,USDT,1200700,victim_payment,0,False
0x57271f2bef0ff8f1901e805b0be715e9f24f663c8b6a023a9fbe6f9f35b10e58,0x57271f2bef0ff8f1901e805b0be715e9f24f663c8b6a023a9fbe6f9f35b10e58,RAAZ-26-1030,POLYGON,76504330,2026-09-11T18:51:00+05:30,0xc0a156877d78fa703abc2a2ddfb8c86a923bb35d,0x0caef3bb5f535e4ec67435add2a50df964934904,9799.96,USDT,866316,inbound,0,False
0x59e73fb4dc14cf8e6f42b93334ae91e3267affaa479f7333a28c84ec5352d6db,0x59e73fb4dc14cf8e6f42b93334ae91e3267affaa479f7333a28c84ec5352d6db,RAAZ-26-1030,POLYGON,76511680,2026-09-11T22:56:00+05:30,0x0caef3bb5f535e4ec67435add2a50df964934904,0xa48292c848ea8b6c0f8dfc5465f711cf3500550e,34155.08,USDT,3019309,layering,1,False
0x585a35c5c58a2d073dec7ec6663db5586ecfdc0bbb6e4f5faf63526ea4e04ecf,0x585a35c5c58a2d073dec7ec6663db5586ecfdc0bbb6e4f5faf63526ea4e04ecf,RAAZ-26-1030,POLYGON,76511980,2026-09-11T23:06:00+05:30,0xa48292c848ea8b6c0f8dfc5465f711cf3500550e,0xd6170b38d4700d789136801a5e0f12785698d13c,34155.08,USDT,3019309,layering,2,False
0xe6947e9717062d6ab7d342cc6e317aaa6d2ddd7161821e6a041fb636354a002e,0xe6947e9717062d6ab7d342cc6e317aaa6d2ddd7161821e6a041fb636354a002e,RAAZ-26-1030,POLYGON,76512760,2026-09-11T23:32:00+05:30,0xd6170b38d4700d789136801a5e0f12785698d13c,0x4623dafd7318f19478169f2e45934856b17fe24e,34155.08,USDT,3019309,consolidation,3,False
0xdff7585b4f501a6de98f0602ac29d9927fb205f851e09541e5425506d4f32338,0xdff7585b4f501a6de98f0602ac29d9927fb205f851e09541e5425506d4f32338,RAAZ-26-1030,POLYGON,76513420,2026-09-11T23:54:00+05:30,0x4623dafd7318f19478169f2e45934856b17fe24e,0xa7305abefe32e7311f2273ddc9c61538a2438145,32448.56,USDT,2868453,exchange_deposit,4,False
0x5841ec046c9101b956805f459cd3afc77999445e5d34615157c4193ad4c07a11,0x5841ec046c9101b956805f459cd3afc77999445e5d34615157c4193ad4c07a11,RAAZ-26-1030,POLYGON,76515370,2026-09-12T00:59:00+05:30,0xa7305abefe32e7311f2273ddc9c61538a2438145,0xf7772a98b71b2239c4dd63d373352f850339baea,32448.56,USDT,2868453,exchange_sweep,5,False
dfd9b16abd2e3097b49b26057ae33853f8b7b1e95e63ef52b5362573b679a7ee:0,dfd9b16abd2e3097b49b26057ae33853f8b7b1e95e63ef52b5362573b679a7ee,RAAZ-26-1031,BTC,911771,2026-08-30T21:50:00+05:30,bc1qqgfftmlt6h9u0a0gu68z4vnv7mal94faptjyfg,bc1ql5lt226na59sja572hkactydhhujs89hlhpuar,0.003112,BTC,29408,victim_payment,0,False
639dc19fe41eb731c85a523fed4e1f944e8800bfb4720907351847ff0784e57e:0,639dc19fe41eb731c85a523fed4e1f944e8800bfb4720907351847ff0784e57e,RAAZ-26-1031,BTC,911933,2026-09-01T00:50:00+05:30,bc1qvs36j6m05tqyj877qa4src2ulqj6uhmlkc2lk8,bc1ql5lt226na59sja572hkactydhhujs89hlhpuar,0.001663,BTC,15715,inbound,0,False
9d84fd8036a108d7e447b731822ffba1af1063327d586c2e65f289d295aa90e0:0,9d84fd8036a108d7e447b731822ffba1af1063327d586c2e65f289d295aa90e0,RAAZ-26-1031,BTC,911951,2026-09-01T03:50:00+05:30,bc1qqgfftmlt6h9u0a0gu68z4vnv7mal94faptjyfg,bc1ql5lt226na59sja572hkactydhhujs89hlhpuar,0.003237,BTC,30590,victim_payment,0,False
7eb9f6607b731ce8c25296c67de268219f48b334b2a3ce2b5f91e007e4f0049e:0,7eb9f6607b731ce8c25296c67de268219f48b334b2a3ce2b5f91e007e4f0049e,RAAZ-26-1031,BTC,911974,2026-09-01T07:41:00+05:30,bc1ql5lt226na59sja572hkactydhhujs89hlhpuar,bc1q8pd8gtxut8dvs0nvdeyp5svhh090y8ge505w03,0.00159,BTC,15026,layering,1,False
7eb9f6607b731ce8c25296c67de268219f48b334b2a3ce2b5f91e007e4f0049e:1,7eb9f6607b731ce8c25296c67de268219f48b334b2a3ce2b5f91e007e4f0049e,RAAZ-26-1031,BTC,911974,2026-09-01T07:41:00+05:30,bc1ql5lt226na59sja572hkactydhhujs89hlhpuar,bc1qm7pp58t8xqsq2v7ehqt82phzy0s8vgze6s87mx,0.003064,BTC,28955,layering,1,False
7eb9f6607b731ce8c25296c67de268219f48b334b2a3ce2b5f91e007e4f0049e:2,7eb9f6607b731ce8c25296c67de268219f48b334b2a3ce2b5f91e007e4f0049e,RAAZ-26-1031,BTC,911974,2026-09-01T07:41:00+05:30,bc1ql5lt226na59sja572hkactydhhujs89hlhpuar,bc1q0j7h22h5mq2kn9nw7t7e9fmakauycmggqdu0w4,0.002386,BTC,22548,layering,1,False
7eb9f6607b731ce8c25296c67de268219f48b334b2a3ce2b5f91e007e4f0049e:3,7eb9f6607b731ce8c25296c67de268219f48b334b2a3ce2b5f91e007e4f0049e,RAAZ-26-1031,BTC,911974,2026-09-01T07:41:00+05:30,bc1ql5lt226na59sja572hkactydhhujs89hlhpuar,bc1qlupcqs36pu2a6cmva9pjr07g6xysefpppyvp55,0.000854,BTC,8070,layering,1,False
8634fb0d4bfe3a70b478940018540175c9e907a6965b6f9736a55226377b94bb:0,8634fb0d4bfe3a70b478940018540175c9e907a6965b6f9736a55226377b94bb,RAAZ-26-1031,BTC,911974,2026-09-01T07:43:00+05:30,bc1qm7pp58t8xqsq2v7ehqt82phzy0s8vgze6s87mx,bc1quuf0mz2x08n42dyrt4wjcx7mgmsekmmkkcdvy4,0.003064,BTC,28955,layering,2,False
d9a1d899eefcab6d9cc7068fdc13267fe3dd7e6da9ec77e667d85a8fe9a8bf04:0,d9a1d899eefcab6d9cc7068fdc13267fe3dd7e6da9ec77e667d85a8fe9a8bf04,RAAZ-26-1031,BTC,911974,2026-09-01T07:45:00+05:30,bc1qlupcqs36pu2a6cmva9pjr07g6xysefpppyvp55,bc1qzlzpk7exjmfecn0jwmenw3ylk8gx4ldc5wgzfg,0.000854,BTC,8070,layering,2,False
a361d58300c8293a4ce9e8dd1af59de5ef6ca35fd3cbcf5e9fdbf27c03db9ecc:0,a361d58300c8293a4ce9e8dd1af59de5ef6ca35fd3cbcf5e9fdbf27c03db9ecc,RAAZ-26-1031,BTC,911974,2026-09-01T07:47:00+05:30,bc1q0j7h22h5mq2kn9nw7t7e9fmakauycmggqdu0w4,bc1qmgngr4cmtg7eyns9d4djuta4v2dxlvyvp4t3mp,0.002386,BTC,22548,layering,2,False
b700dcee740558a46e3cf1ae4b815400ab0d3bdb56b3812aa5867a12d5823b3d:0,b700dcee740558a46e3cf1ae4b815400ab0d3bdb56b3812aa5867a12d5823b3d,RAAZ-26-1031,BTC,911975,2026-09-01T07:52:00+05:30,bc1quuf0mz2x08n42dyrt4wjcx7mgmsekmmkkcdvy4,bc1qdkylmzekh0dfe3j62sz97ak7lskn8je7gzm0en,0.003064,BTC,28955,layering,3,False
ea2a15772e99bbeae7e8c35f1be90fa8ef8ad9996c0b04cb4713454f7e4617f8:0,ea2a15772e99bbeae7e8c35f1be90fa8ef8ad9996c0b04cb4713454f7e4617f8,RAAZ-26-1031,BTC,911975,2026-09-01T07:55:00+05:30,bc1q8pd8gtxut8dvs0nvdeyp5svhh090y8ge505w03,bc1qfl2mhhm42t25kgp5e9fdm4ljy6kzgh45w5gnut,0.000137,BTC,1295,peel,2,False
ea2a15772e99bbeae7e8c35f1be90fa8ef8ad9996c0b04cb4713454f7e4617f8:1,ea2a15772e99bbeae7e8c35f1be90fa8ef8ad9996c0b04cb4713454f7e4617f8,RAAZ-26-1031,BTC,911975,2026-09-01T07:55:00+05:30,bc1q8pd8gtxut8dvs0nvdeyp5svhh090y8ge505w03,bc1qumzq04eees7vwgp0j3xve9q03cxpdkr0s683nm,0.001454,BTC,13740,layering,2,False
c09e092bc161c0d2cc917b29c22fd684ee307c1c840a6aa35ee8938f90dfb5a5:0,c09e092bc161c0d2cc917b29c22fd684ee307c1c840a6aa35ee8938f90dfb5a5,RAAZ-26-1031,BTC,911977,2026-09-01T08:10:00+05:30,bc1qzlzpk7exjmfecn0jwmenw3ylk8gx4ldc5wgzfg,bc1qqk0t7p3r6q49r7heu43dyzqwr0v8cax6gjqt3f,0.000854,BTC,8070,mixer_in,3,False
234162f96f49d6c882e8850d4eee6ff4df2d1d0931c89e50657c902a47563436:0,234162f96f49d6c882e8850d4eee6ff4df2d1d0931c89e50657c902a47563436,RAAZ-26-1031,BTC,911977,2026-09-01T08:11:00+05:30,bc1qmgngr4cmtg7eyns9d4djuta4v2dxlvyvp4t3mp,bc1qpzk8tx8v2nzt39jef4kem05fe5dg9haashy3je,0.002386,BTC,22548,layering,3,False
ca7a96246fcb3ec4e7e2c8d7571834da3337c67b236c6a8fa73f8bbcb746a935:0,ca7a96246fcb3ec4e7e2c8d7571834da3337c67b236c6a8fa73f8bbcb746a935,RAAZ-26-1031,BTC,911977,2026-09-01T08:13:00+05:30,bc1qpzk8tx8v2nzt39jef4kem05fe5dg9haashy3je,bc1q677prh5g6dhdxtwtsv7t6gghd6j39kae4qxcxt,0.002386,BTC,22548,layering,4,False
635cdef2b890341cbd1ee1569e1fc1feafa9c7733448bcbcd80bdf660fb99c49:0,635cdef2b890341cbd1ee1569e1fc1feafa9c7733448bcbcd80bdf660fb99c49,RAAZ-26-1031,BTC,911978,2026-09-01T08:21:00+05:30,bc1qumzq04eees7vwgp0j3xve9q03cxpdkr0s683nm,bc1qvtgefsm3ayu8hzkzc2y945knec7jsxtvhsc73d,0.000162,BTC,1531,peel,3,False
635cdef2b890341cbd1ee1569e1fc1feafa9c7733448bcbcd80bdf660fb99c49:1,635cdef2b890341cbd1ee1569e1fc1feafa9c7733448bcbcd80bdf660fb99c49,RAAZ-26-1031,BTC,911978,2026-09-01T08:21:00+05:30,bc1qumzq04eees7vwgp0j3xve9q03cxpdkr0s683nm,bc1q859wu04ay08wthpdjxlgy4smry64mlc49dsx6l,0.001291,BTC,12200,layering,3,False
11d77a5f82b09f0d7862c8efe12cefc3ddd4d95b82419175098461fd8a1b6a61:0,11d77a5f82b09f0d7862c8efe12cefc3ddd4d95b82419175098461fd8a1b6a61,RAAZ-26-1031,BTC,911980,2026-09-01T08:41:00+05:30,bc1q859wu04ay08wthpdjxlgy4smry64mlc49dsx6l,bc1qzvpfmtp6pyn6wknl00ahckcf0as86klntt0mr2,0.000134,BTC,1266,peel,4,False
11d77a5f82b09f0d7862c8efe12cefc3ddd4d95b82419175098461fd8a1b6a61:1,11d77a5f82b09f0d7862c8efe12cefc3ddd4d95b82419175098461fd8a1b6a61,RAAZ-26-1031,BTC,911980,2026-09-01T08:41:00+05:30,bc1q859wu04ay08wthpdjxlgy4smry64mlc49dsx6l,bc1qwm303lcrj9lapahr0pv554au2mntgqs2tan836,0.001158,BTC,10943,layering,4,False
41ba16c2c7d0cf090176933343aee5b2fe6026b765fbb6f709fd8ddcab090320:0,41ba16c2c7d0cf090176933343aee5b2fe6026b765fbb6f709fd8ddcab090320,RAAZ-26-1031,BTC,911981,2026-09-01T08:55:00+05:30,bc1qwm303lcrj9lapahr0pv554au2mntgqs2tan836,bc1qtzn7sa9t3ackddla5uejdelfgeah36k26e5tsu,0.00015,BTC,1417,peel,5,False
41ba16c2c7d0cf090176933343aee5b2fe6026b765fbb6f709fd8ddcab090320:1,41ba16c2c7d0cf090176933343aee5b2fe6026b765fbb6f709fd8ddcab090320,RAAZ-26-1031,BTC,911981,2026-09-01T08:55:00+05:30,bc1qwm303lcrj9lapahr0pv554au2mntgqs2tan836,bc1qk9z7wh7jpqancapv8l6etvu4uxu47e7capzqg2,0.001007,BTC,9516,layering,5,False
18229fe6f1a8072b4f91ecf5f4cf5bfdd24b684fbe0632104856654dc9a0bca9:0,18229fe6f1a8072b4f91ecf5f4cf5bfdd24b684fbe0632104856654dc9a0bca9,RAAZ-26-1031,BTC,911982,2026-09-01T09:09:00+05:30,bc1qk9z7wh7jpqancapv8l6etvu4uxu47e7capzqg2,bc1qul694p9jl08gxafmjwe5hmh7uv72h09vm99ytd,0.000126,BTC,1191,peel,6,False
18229fe6f1a8072b4f91ecf5f4cf5bfdd24b684fbe0632104856654dc9a0bca9:1,18229fe6f1a8072b4f91ecf5f4cf5bfdd24b684fbe0632104856654dc9a0bca9,RAAZ-26-1031,BTC,911982,2026-09-01T09:09:00+05:30,bc1qk9z7wh7jpqancapv8l6etvu4uxu47e7capzqg2,bc1qa5fewm2r9p46jqcpukglp6je3ugtep7hlktnsl,0.000882,BTC,8335,layering,6,False
217569136e2357031c1d16f46f08a379c06519a060e8a5b5731790e94a5b6055:0,217569136e2357031c1d16f46f08a379c06519a060e8a5b5731790e94a5b6055,RAAZ-26-1031,BTC,912087,2026-09-02T02:32:00+05:30,bc1qqk0t7p3r6q49r7heu43dyzqwr0v8cax6gjqt3f,bc1q6nj2sullr02f6a4rakvrlf6huk8ts3fzqde447,0.000173,BTC,1635,mixer_out,4,True
2c7872b2714a0ed649e37e4623e748479136becc94bb943947458955e7ecb150:0,2c7872b2714a0ed649e37e4623e748479136becc94bb943947458955e7ecb150,RAAZ-26-1031,BTC,912091,2026-09-02T03:12:00+05:30,bc1qqk0t7p3r6q49r7heu43dyzqwr0v8cax6gjqt3f,bc1q9ym8mjajk6wn8sprdah6uzh5x864gznjpp5aza,0.000368,BTC,3478,mixer_out,4,True
e872c53f90098bddd258682db86b48430ba9af81a7a5ea150b41dc8a2270b1fc:0,e872c53f90098bddd258682db86b48430ba9af81a7a5ea150b41dc8a2270b1fc,RAAZ-26-1031,BTC,912093,2026-09-02T03:30:00+05:30,bc1qqk0t7p3r6q49r7heu43dyzqwr0v8cax6gjqt3f,bc1qc43xrltgusvk52jxk26trw2lkgplkya0097xxt,0.000292,BTC,2759,mixer_out,4,True
491233173f6890523c8e82be3603077701209f03664a38bbf3db4b3ea5931e38,491233173f6890523c8e82be3603077701209f03664a38bbf3db4b3ea5931e38,RAAZ-26-1032,TRON,73294080,2026-06-08T03:44:00+05:30,TXcZTKY1Vwy9PvP1wxUtRKwv5S8aFgUYai,TgF1jhLdc4QXKPHJReckh94wm8ocQ5wN3L,1676.26,USDT,148181,victim_payment,0,False
b2f9a12d7ee9266709df503675f0e66e7eefae4458a53ebe56aeaf665d3be5a3,b2f9a12d7ee9266709df503675f0e66e7eefae4458a53ebe56aeaf665d3be5a3,RAAZ-26-1032,TRON,73310880,2026-06-08T17:44:00+05:30,TXcZTKY1Vwy9PvP1wxUtRKwv5S8aFgUYai,TgF1jhLdc4QXKPHJReckh94wm8ocQ5wN3L,2292.0,USDT,202613,victim_payment,0,False
77734789a09b40b6cd9f3d6d75308b45610f48dc79ca9347b74a0926b616065e,77734789a09b40b6cd9f3d6d75308b45610f48dc79ca9347b74a0926b616065e,RAAZ-26-1032,TRON,73361280,2026-06-10T11:44:00+05:30,TXcZTKY1Vwy9PvP1wxUtRKwv5S8aFgUYai,TgF1jhLdc4QXKPHJReckh94wm8ocQ5wN3L,2665.63,USDT,235642,victim_payment,0,False
fb310e4b948c3ca2638ae9f6172341a823e95243fa1324d99d48dea6cdc77a68,fb310e4b948c3ca2638ae9f6172341a823e95243fa1324d99d48dea6cdc77a68,RAAZ-26-1032,TRON,73470480,2026-06-14T06:44:00+05:30,TXcZTKY1Vwy9PvP1wxUtRKwv5S8aFgUYai,TgF1jhLdc4QXKPHJReckh94wm8ocQ5wN3L,4674.93,USDT,413264,victim_payment,0,False
01e17d33af53818ea12eb06251c4564416cfacf7e5c9123072e9fa88ecc70d72,01e17d33af53818ea12eb06251c4564416cfacf7e5c9123072e9fa88ecc70d72,RAAZ-26-1032,TRON,73473480,2026-06-14T09:14:00+05:30,TgF1jhLdc4QXKPHJReckh94wm8ocQ5wN3L,T1dS5SNFMoqP2bR5TFmcGKspzNpWUohM67,3795.83,USDT,335551,layering,1,False
a98cd23f6faa7d3558e0e35ada4cb15fa6b0001db100716b30321bca1b37b37d,a98cd23f6faa7d3558e0e35ada4cb15fa6b0001db100716b30321bca1b37b37d,RAAZ-26-1032,TRON,73473940,2026-06-14T09:37:00+05:30,TgF1jhLdc4QXKPHJReckh94wm8ocQ5wN3L,T9ZYuv9zciCYQddm9FoZknZWJhATfiug69,3943.17,USDT,348576,layering,1,False
f29834fc15f020c41f282fb331258ae800ce9fcb0238be4c08be91b54f938f67,f29834fc15f020c41f282fb331258ae800ce9fcb0238be4c08be91b54f938f67,RAAZ-26-1032,TRON,73473980,2026-06-14T09:39:00+05:30,TgF1jhLdc4QXKPHJReckh94wm8ocQ5wN3L,TGZaJg42eizZPMX2of987KrkeQ6YhMD8ty,3388.94,USDT,299582,layering,1,False
1b055987aa93fed5e1d75272adbaadbc95ef502c41951af04cd0b68ca95a73b3,1b055987aa93fed5e1d75272adbaadbc95ef502c41951af04cd0b68ca95a73b3,RAAZ-26-1032,TRON,73476260,2026-06-14T11:33:00+05:30,T9ZYuv9zciCYQddm9FoZknZWJhATfiug69,TmQHw64WAGGzVG4fBcGKGYNAQEWyu3pxKJ,3943.17,USDT,348576,layering,2,False
2e883a2b0762f8bf3123584c24f6dd3f81815989e743beddab5d26588e27fdd2,2e883a2b0762f8bf3123584c24f6dd3f81815989e743beddab5d26588e27fdd2,RAAZ-26-1032,TRON,73478080,2026-06-14T13:04:00+05:30,T1dS5SNFMoqP2bR5TFmcGKspzNpWUohM67,TT4LQNcgiuHWVMEq3bQuwzDUHenaVBTPNR,3795.83,USDT,335551,layering,2,False
c2b43ecb8d4001f0d738e934225ab37b1928a81006073ecba9d5b2cee6ed6d20,c2b43ecb8d4001f0d738e934225ab37b1928a81006073ecba9d5b2cee6ed6d20,RAAZ-26-1032,TRON,73480880,2026-06-14T15:24:00+05:30,TmQHw64WAGGzVG4fBcGKGYNAQEWyu3pxKJ,TUSrJH6drvJNjwAd6A4T7UBDwqgfpSQqc9,3943.17,USDT,348576,layering,3,False
30d78adef2d82b937c7c19176cc4dd78b99600394834037d17cc1e933c961c91,30d78adef2d82b937c7c19176cc4dd78b99600394834037d17cc1e933c961c91,RAAZ-26-1032,TRON,73486240,2026-06-14T19:52:00+05:30,TGZaJg42eizZPMX2of987KrkeQ6YhMD8ty,TtKg1R39v8r4AjBdsBxDRET1sCDtyHUPyD,3388.94,USDT,299582,layering,2,False
8a0468640c794d9d0871f2c57907a7181fe689263802d53ca836ab0d72af1dc6,8a0468640c794d9d0871f2c57907a7181fe689263802d53ca836ab0d72af1dc6,RAAZ-26-1032,TRON,73489300,2026-06-14T22:25:00+05:30,TT4LQNcgiuHWVMEq3bQuwzDUHenaVBTPNR,TLhznjsV4QUVSzf3kWf3MFLXw7MvswBHqy,3795.83,USDT,335551,layering,3,False
01f7d03452b483ad71ab5a3b606c05c778e98ff4d2d05389d514bcc0746ebbc1,01f7d03452b483ad71ab5a3b606c05c778e98ff4d2d05389d514bcc0746ebbc1,RAAZ-26-1032,TRON,73490580,2026-06-14T23:29:00+05:30,TUSrJH6drvJNjwAd6A4T7UBDwqgfpSQqc9,TRQj9wfgkgWsR9XyuPhj1LkfAPASV3fG4d,3943.17,USDT,348576,exchange_deposit,4,False
de0f8c80e18445a42359c5e86eb73248d2c6ce430b344000c82c5973e92dbee7,de0f8c80e18445a42359c5e86eb73248d2c6ce430b344000c82c5973e92dbee7,RAAZ-26-1032,TRON,73491960,2026-06-15T00:38:00+05:30,TtKg1R39v8r4AjBdsBxDRET1sCDtyHUPyD,TiApq8ogHqsSNzasViSTMvFFnCxaTV8wn3,3388.94,USDT,299582,layering,3,False
8be35596c9abb4d09f5240ef45d9bd22da586bef1e749c2ca4e1f4983648d91e,8be35596c9abb4d09f5240ef45d9bd22da586bef1e749c2ca4e1f4983648d91e,RAAZ-26-1032,TRON,73500760,2026-06-15T07:58:00+05:30,TiApq8ogHqsSNzasViSTMvFFnCxaTV8wn3,TRQj9wfgkgWsR9XyuPhj1LkfAPASV3fG4d,3388.94,USDT,299582,exchange_deposit,4,False
158c868660d59bcfc150605a8497a5cf17fc688ef38e8bdc4272a99d115df1f4,158c868660d59bcfc150605a8497a5cf17fc688ef38e8bdc4272a99d115df1f4,RAAZ-26-1032,TRON,73502140,2026-06-15T09:07:00+05:30,TLhznjsV4QUVSzf3kWf3MFLXw7MvswBHqy,TEfXmjCzpoUNXQdsRD69x6Ur2on1zB39aN,3795.83,USDT,335551,layering,4,False
31d31daa84fd60895ad1880f0055d95b2e42acbf4cd7ad58a88fd564baecb7ee,31d31daa84fd60895ad1880f0055d95b2e42acbf4cd7ad58a88fd564baecb7ee,RAAZ-26-1032,TRON,73508060,2026-06-15T14:03:00+05:30,TEfXmjCzpoUNXQdsRD69x6Ur2on1zB39aN,TRQj9wfgkgWsR9XyuPhj1LkfAPASV3fG4d,3795.83,USDT,335551,exchange_deposit,4,False
c474e9714d5f7db33c01d715be9454b221d5eee48a99bc240500314fa1e8530a,c474e9714d5f7db33c01d715be9454b221d5eee48a99bc240500314fa1e8530a,RAAZ-26-1032,TRON,73509560,2026-06-15T15:18:00+05:30,TRQj9wfgkgWsR9XyuPhj1LkfAPASV3fG4d,ToYNAYxsCctj9ZS5JxQxs754a9tqApXkYD,11127.94,USDT,983710,exchange_sweep,5,False
0x8d896740c65b2b7cff1b775998b1ff2dcb4b53279c3de726777a77e9fe37fc99,0x8d896740c65b2b7cff1b775998b1ff2dcb4b53279c3de726777a77e9fe37fc99,RAAZ-26-1033,ETH,23374455,2026-09-18T08:51:00+05:30,0xc55d8c109444e9418ec498b2e4d7d4af3f75c1a9,0x24c492df86ee4c196643ff662349bd4bfdc7ebbd,782.24,USDT,69150,inbound,0,False
0xd24515ebed3e838d68caa49334710b9b7b6f384971a2cc67fb43bcc37d926f18,0xd24515ebed3e838d68caa49334710b9b7b6f384971a2cc67fb43bcc37d926f18,RAAZ-26-1033,ETH,23374755,2026-09-18T09:51:00+05:30,0x6d033adcfdd25ac853cd4e8c1460aedec7bb45fc,0x24c492df86ee4c196643ff662349bd4bfdc7ebbd,818.17,USDT,72326,inbound,0,False
0x6a5d8a6314e998c777824f1404f2e88e8c1811a7b1aa716ccc2d07efedd789bb,0x6a5d8a6314e998c777824f1404f2e88e8c1811a7b1aa716ccc2d07efedd789bb,RAAZ-26-1033,ETH,23386155,2026-09-19T23:51:00+05:30,0xa1990ce640fc39e8194608457760727eeeb11e83,0x24c492df86ee4c196643ff662349bd4bfdc7ebbd,1450.23,USDT,128200,victim_payment,0,False
0x7782058ba0026a816a09bd79da1aa925213866fb6f9d1f81f3f7cd5f6decdfc0,0x7782058ba0026a816a09bd79da1aa925213866fb6f9d1f81f3f7cd5f6decdfc0,RAAZ-26-1033,ETH,23387805,2026-09-20T05:21:00+05:30,0x24c492df86ee4c196643ff662349bd4bfdc7ebbd,0x9f87cd0650d009b73c1a5666b85805591225feda,4157.71,USDT,367542,layering,1,False
0xe7f709133773a141943eb9b16820e0ee33a05b747f771599c87a8f4758a6b7e1,0xe7f709133773a141943eb9b16820e0ee33a05b747f771599c87a8f4758a6b7e1,RAAZ-26-1033,ETH,23387880,2026-09-20T05:36:00+05:30,0x24c492df86ee4c196643ff662349bd4bfdc7ebbd,0xef4e0c64e3bed25a7cff17d125055a342bbbd6fc,1370.53,USDT,121155,layering,1,False
0xa480e45a45d0e1a0bcdb54fa9e440f91e69d34dbde6054425f357c2b9296d830,0xa480e45a45d0e1a0bcdb54fa9e440f91e69d34dbde6054425f357c2b9296d830,RAAZ-26-1033,ETH,23388280,2026-09-20T06:56:00+05:30,0xef4e0c64e3bed25a7cff17d125055a342bbbd6fc,0x0e5472d8a2e6c94180ef95501e379a050fc04dcc,1370.53,USDT,121155,layering,2,False
0x93f7910a89ba871f829bd155d66e96a862c1845a72d111d5a273f293332b23b4,0x93f7910a89ba871f829bd155d66e96a862c1845a72d111d5a273f293332b23b4,RAAZ-26-1033,ETH,23389480,2026-09-20T10:56:00+05:30,0x0e5472d8a2e6c94180ef95501e379a050fc04dcc,0x29db0b1faa2f8f09b7e316da78eacea7dde66d57,1370.53,USDT,121155,consolidation,3,False
0x1e6baf138a68e1e883fbad9f678eb63b69e53c5779311d6cb27b2514d47c8dbe,0x1e6baf138a68e1e883fbad9f678eb63b69e53c5779311d6cb27b2514d47c8dbe,RAAZ-26-1033,ETH,23391015,2026-09-20T16:03:00+05:30,0x9f87cd0650d009b73c1a5666b85805591225feda,0x2b4d4056d303efc5ad1f1e2751dac6022a866175,4157.71,USDT,367542,layering,2,False
0xd6e9a3d875f2ad92273e3b1ee52a4daba0b0603a3564c780acb7d186438c79b8,0xd6e9a3d875f2ad92273e3b1ee52a4daba0b0603a3564c780acb7d186438c79b8,RAAZ-26-1033,ETH,23392815,2026-09-20T22:03:00+05:30,0x2b4d4056d303efc5ad1f1e2751dac6022a866175,0x29db0b1faa2f8f09b7e316da78eacea7dde66d57,4157.71,USDT,367542,consolidation,3,False
0xfc07347dc7403ff9f3a15370eaa4f76902939aeedc5555ae3277eceb0dacdd40,0xfc07347dc7403ff9f3a15370eaa4f76902939aeedc5555ae3277eceb0dacdd40,RAAZ-26-1033,ETH,23394070,2026-09-21T02:14:00+05:30,0x29db0b1faa2f8f09b7e316da78eacea7dde66d57,0x101a27595dcab682bec4b6e3a0443a7be13a90e9,2985.99,USDT,263962,exchange_deposit,4,False
0x004912d1e0a860b5871ac3fc53545c0789041fa0e67108f6748b9e50d3384e12,0x004912d1e0a860b5871ac3fc53545c0789041fa0e67108f6748b9e50d3384e12,RAAZ-26-1033,ETH,23394305,2026-09-21T03:01:00+05:30,0x101a27595dcab682bec4b6e3a0443a7be13a90e9,0x1fac61a3c11a6ba8b36e6575d2079f071d7309b5,2985.99,USDT,263962,exchange_sweep,5,False
0x28fd6a6909328daff9e5c913ba870ffe60d3c07c22fc3abf6784d0778120b8dd,0x28fd6a6909328daff9e5c913ba870ffe60d3c07c22fc3abf6784d0778120b8dd,RAAZ-26-1033,ETH,23396355,2026-09-21T09:51:00+05:30,0x6ba83437dbbd00156307ae4af027e58e070ac11f,0x24c492df86ee4c196643ff662349bd4bfdc7ebbd,603.82,USDT,53378,inbound,0,False
0x9993846c6980a593a94146c4c96cabd80fde165b61c92ee90b6bd4f90f9310cd,0x9993846c6980a593a94146c4c96cabd80fde165b61c92ee90b6bd4f90f9310cd,RAAZ-26-1033,ETH,23396855,2026-09-21T11:31:00+05:30,0x29db0b1faa2f8f09b7e316da78eacea7dde66d57,0xa3915a1575340e0ba1a573493df265047ba615ee,2003.83,USDT,177139,exchange_deposit,4,False
0x5895253ed535c698751f1b98662bdfbdb8a0555acfcd50a87405ba43fbafa960,0x5895253ed535c698751f1b98662bdfbdb8a0555acfcd50a87405ba43fbafa960,RAAZ-26-1033,ETH,23397025,2026-09-21T12:05:00+05:30,0xa3915a1575340e0ba1a573493df265047ba615ee,0x0267ab56710598de3b7852c9c7f8a6220c30c000,2003.83,USDT,177139,exchange_sweep,5,False
